time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_O2_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_1,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS,NOX_30m_Value,NOX_EQ_Status,NOX_Value,SNR_EQ_UW_F_1,ACT_SNR_PMP_UW_S,SNR_EQ_UW_F_1_1,SNR_EQ_DW_F_1,SNR_EQ_UW_F_2
2025-10-02 04:28:02+00:00,2025-10-02 04:28:02,,,,,,,,,,39.7012482,12.1468754,945.900024,850.575012,20.4624996,1.0,,26.85,0.0,11.17,24.6937504,,24.6937504,0.0,256.649994
2025-10-02 04:28:03+00:00,2025-10-02 04:28:03,,,,,,,,,,39.6974983,12.1687498,945.599976,850.349976,20.4624996,1.0,,26.85,0.0,11.17,24.6843758,,24.6843758,0.0,256.575012
2025-10-02 04:28:04+00:00,2025-10-02 04:28:04,,,,,,,,,,39.6862488,12.1687498,945.224976,850.049988,20.7374992,1.0,,26.85,0.0,11.17,24.6937504,,24.6937504,0.0,256.649994
2025-10-02 04:28:05+00:00,2025-10-02 04:28:05,39.0,39.0,39.0,39.0,39.0,23.657366924832065,100.0,BO_ONLY,BO 모델 결과만 사용,39.6974983,12.1890621,945.0,849.825012,20.7875004,1.0,,26.85,0.0,11.17,24.6937504,,24.6937504,0.0,256.649994
2025-10-02 04:28:06+00:00,2025-10-02 04:28:06,,,,,,,,,,39.7087517,12.1890621,944.700012,849.525024,20.7875004,1.0,,26.85,0.0,11.17,24.6937504,,24.6937504,0.0,256.575012
2025-10-02 04:28:07+00:00,2025-10-02 04:28:07,,,,,,,,,,39.7087517,12.2046871,944.549988,849.299988,20.7875004,1.0,,26.85,0.0,11.17,24.6843758,,24.6843758,0.0,256.649994
2025-10-02 04:28:08+00:00,2025-10-02 04:28:08,,,,,,,,,,39.7050018,12.2093754,944.25,849.0,20.7875004,1.0,,26.85,0.0,11.17,24.6937504,,24.6937504,0.0,256.649994
2025-10-02 04:28:09+00:00,2025-10-02 04:28:09,,,,,,,,,,39.7050018,12.2093754,944.025024,848.849976,20.9125004,1.0,,26.85,0.0,11.17,24.6937504,,24.6937504,0.0,256.649994
2025-10-02 04:28:10+00:00,2025-10-02 04:28:10,38.0,39.0,39.0,38.0,38.0,24.038445126736832,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,39.6974983,12.1968746,943.724976,848.549988,21.125,1.0,,26.85,0.0,11.17,24.6937504,,24.6937504,0.0,256.649994
2025-10-02 04:28:11+00:00,2025-10-02 04:28:11,,,,,,,,,,39.7087517,12.1703129,943.575012,848.325012,21.125,1.0,,26.85,0.0,11.17,24.6937504,,24.6937504,0.0,256.649994
2025-10-02 04:28:12+00:00,2025-10-02 04:28:12,,,,,,,,,,39.7087517,12.1703129,943.200012,848.025024,21.1375008,1.0,,26.85,0.0,11.17,24.6937504,,24.6937504,0.0,255.225006
2025-10-02 04:28:13+00:00,2025-10-02 04:28:13,,,,,,,,,,38.8537483,12.1421871,943.049988,847.875,21.125,1.0,,26.85,0.0,11.17,24.6937504,,24.6937504,0.0,255.225006
2025-10-02 04:28:14+00:00,2025-10-02 04:28:14,,,,,,,,,,38.6175003,12.1046877,942.75,847.575012,21.7625008,1.0,,26.85,0.0,11.17,24.6843758,,24.6843758,0.0,255.149994
2025-10-02 04:28:15+00:00,2025-10-02 04:28:15,38.0,39.0,39.0,38.0,38.0,24.353209621157355,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.6100006,12.1046877,942.525024,847.349976,21.8875008,1.0,0.0,26.85,0.0,11.17,24.6000004,,24.6000004,0.0,255.149994
2025-10-02 04:28:16+00:00,2025-10-02 04:28:16,,,,,,,,,,38.6175003,12.0593748,942.224976,847.125,21.8875008,1.0,,26.85,0.0,11.17,24.28125,,24.28125,0.0,256.649994
2025-10-02 04:28:17+00:00,2025-10-02 04:28:17,,,,,,,,,,38.5987511,12.0593748,942.075012,846.900024,21.8875008,1.0,,26.85,0.0,11.17,23.90625,,23.90625,0.0,256.649994
2025-10-02 04:28:18+00:00,2025-10-02 04:28:18,,,,,,,,,,38.5987511,12.0593748,942.075012,846.900024,21.8875008,1.0,,26.85,0.0,11.17,23.90625,,23.90625,0.0,256.649994
2025-10-02 04:28:19+00:00,2025-10-02 04:28:19,,,,,,,,,,38.6137505,11.9640627,941.549988,846.450012,22.5,1.0,,26.85,0.0,11.17,23.1843758,,23.1843758,0.0,258.075012
2025-10-02 04:28:20+00:00,2025-10-02 04:28:20,38.0,39.0,39.0,38.0,38.0,24.803487416593125,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.6175003,11.9640627,941.25,846.224976,23.5,1.0,,26.85,0.0,11.17,23.1468754,,23.1468754,0.0,258.149994
2025-10-02 04:28:21+00:00,2025-10-02 04:28:21,,,,,,,,,,38.6025009,11.921875,941.025024,846.0,23.5,1.0,,26.85,0.0,11.17,22.8093758,,22.8093758,0.0,258.149994
2025-10-02 04:28:22+00:00,2025-10-02 04:28:22,,,,,,,,,,38.6062508,11.8921871,940.799988,845.775024,23.5,1.0,,26.85,0.0,11.17,22.6312504,,22.6312504,0.0,256.649994
2025-10-02 04:28:23+00:00,2025-10-02 04:28:23,,,,,,,,,,38.6474991,11.8921871,940.575012,845.549988,23.5,1.0,,26.85,0.0,11.17,22.5562496,,22.5562496,0.0,256.575012
2025-10-02 04:28:24+00:00,2025-10-02 04:28:24,,,,,,,,,,38.6025009,11.8843746,940.200012,845.325012,24.2749996,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,256.649994
2025-10-02 04:28:25+00:00,2025-10-02 04:28:25,38.0,39.0,39.0,38.0,38.0,29.631744361321896,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.6362495,11.8843746,940.049988,845.099976,24.4249992,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,256.649994
2025-10-02 04:28:26+00:00,2025-10-02 04:28:26,,,,,,,,,,38.5987511,11.8890629,939.75,844.875,24.4249992,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,256.649994
2025-10-02 04:28:27+00:00,2025-10-02 04:28:27,,,,,,,,,,38.6137505,11.8984375,939.599976,844.650024,24.4249992,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,256.575012
2025-10-02 04:28:28+00:00,2025-10-02 04:28:28,,,,,,,,,,38.6062508,11.8984375,939.224976,844.349976,24.4249992,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.075012
2025-10-02 04:28:29+00:00,2025-10-02 04:28:29,,,,,,,,,,38.6175003,11.9109373,939.075012,844.200012,24.6499996,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,256.799988
2025-10-02 04:28:30+00:00,2025-10-02 04:28:30,38.0,39.0,39.0,38.0,38.0,31.21785955953623,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.625,11.9109373,938.775024,843.900024,25.0125008,1.0,0.0,26.85,0.0,11.17,22.453125,,22.453125,0.0,256.649994
2025-10-02 04:28:31+00:00,2025-10-02 04:28:31,,,,,,,,,,38.6062508,11.9234371,938.549988,843.825012,25.0125008,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,256.575012
2025-10-02 04:28:32+00:00,2025-10-02 04:28:32,,,,,,,,,,38.6025009,11.9296875,938.25,843.525024,25.0125008,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,256.649994
2025-10-02 04:28:33+00:00,2025-10-02 04:28:33,,,,,,,,,,38.5987511,11.9296875,938.099976,843.299988,25.0125008,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.149994
2025-10-02 04:28:34+00:00,2025-10-02 04:28:34,,,,,,,,,,38.6399994,11.9375,937.724976,843.0,26.7999992,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,256.649994
2025-10-02 04:28:35+00:00,2025-10-02 04:28:35,38.0,39.0,39.0,38.0,38.0,31.262746478049,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.6062508,11.9453125,937.575012,842.849976,27.1375008,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,256.575012
2025-10-02 04:28:36+00:00,2025-10-02 04:28:36,,,,,,,,,,38.6287498,11.9453125,937.275024,842.549988,27.1375008,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,256.649994
2025-10-02 04:28:37+00:00,2025-10-02 04:28:37,,,,,,,,,,38.6100006,11.9578123,937.049988,842.400024,27.1375008,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,256.649994
2025-10-02 04:28:38+00:00,2025-10-02 04:28:38,,,,,,,,,,38.5950012,11.9578123,936.75,842.099976,27.1375008,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,256.649994
2025-10-02 04:28:39+00:00,2025-10-02 04:28:39,,,,,,,,,,38.6549988,11.9671879,936.525024,841.875,27.4874992,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,256.575012
2025-10-02 04:28:40+00:00,2025-10-02 04:28:40,38.0,39.0,39.0,38.0,38.0,32.07962140468553,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.5987511,11.9812498,936.224976,841.650024,28.0625,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.075012
2025-10-02 04:28:41+00:00,2025-10-02 04:28:41,,,,,,,,,,38.5987511,11.9812498,936.0,841.424988,28.0750008,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.149994
2025-10-02 04:28:42+00:00,2025-10-02 04:28:42,,,,,,,,,,38.5950012,12.0015621,935.700012,841.125,28.0625,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.149994
2025-10-02 04:28:43+00:00,2025-10-02 04:28:43,,,,,,,,,,38.6212502,12.03125,935.549988,840.974976,28.0625,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.075012
2025-10-02 04:28:44+00:00,2025-10-02 04:28:44,,,,,,,,,,38.5987511,12.03125,935.174988,840.674988,28.7250004,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.149994
2025-10-02 04:28:45+00:00,2025-10-02 04:28:45,38.0,39.0,39.0,38.0,38.0,32.521902733972034,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.625,12.0718746,934.950012,840.525024,28.8250008,1.0,0.0,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.149994
2025-10-02 04:28:46+00:00,2025-10-02 04:28:46,,,,,,,,,,38.5950012,12.1187496,934.724976,840.224976,28.8250008,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.149994
2025-10-02 04:28:47+00:00,2025-10-02 04:28:47,,,,,,,,,,38.6287498,12.1187496,934.5,840.0,28.8250008,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.149994
2025-10-02 04:28:48+00:00,2025-10-02 04:28:48,,,,,,,,,,38.6137505,12.1703129,934.200012,839.700012,28.8125,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.149994
2025-10-02 04:28:49+00:00,2025-10-02 04:28:49,,,,,,,,,,38.6100006,12.1703129,933.974976,839.474976,29.3374996,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.149994
2025-10-02 04:28:50+00:00,2025-10-02 04:28:50,38.0,39.0,39.0,38.0,38.0,32.15705510785607,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.5987511,12.2281246,933.674988,839.25,30.1625004,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,259.649994
2025-10-02 04:28:51+00:00,2025-10-02 04:28:51,,,,,,,,,,38.6100006,12.2859373,933.450012,839.025024,30.1625004,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,259.649994
2025-10-02 04:28:52+00:00,2025-10-02 04:28:52,,,,,,,,,,38.5950012,12.2859373,933.224976,838.799988,30.1625004,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,259.649994
2025-10-02 04:28:53+00:00,2025-10-02 04:28:53,,,,,,,,,,38.6324997,12.328125,933.0,838.575012,30.1625004,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,259.649994
2025-10-02 04:28:54+00:00,2025-10-02 04:28:54,,,,,,,,,,38.6324997,12.328125,932.700012,838.349976,31.125,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,259.649994
2025-10-02 04:28:55+00:00,2025-10-02 04:28:55,38.0,39.0,39.0,38.0,38.0,32.49213540970649,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.6287498,12.3625002,932.474976,838.125,31.25,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,259.649994
2025-10-02 04:28:56+00:00,2025-10-02 04:28:56,,,,,,,,,,38.5950012,12.3859377,932.174988,837.900024,31.2625008,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,259.649994
2025-10-02 04:28:57+00:00,2025-10-02 04:28:57,,,,,,,,,,38.6100006,12.3859377,931.950012,837.674988,31.2625008,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,259.725006
2025-10-02 04:28:58+00:00,2025-10-02 04:28:58,,,,,,,,,,38.6062508,12.3953123,931.650024,837.375,31.25,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,259.725006
2025-10-02 04:28:59+00:00,2025-10-02 04:28:59,,,,,,,,,,38.6137505,12.3953123,931.5,837.299988,31.5874996,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,261.299988
2025-10-02 04:29:00+00:00,2025-10-02 04:29:00,38.0,39.0,39.0,38.0,38.0,32.98683384867989,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.6100006,12.3953123,931.200012,837.0,32.0999985,1.0,0.0,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,260.850006
2025-10-02 04:29:01+00:00,2025-10-02 04:29:01,,,,,,,,,,38.6212502,12.3843746,931.049988,836.775024,32.0999985,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,259.649994
2025-10-02 04:29:02+00:00,2025-10-02 04:29:02,,,,,,,,,,38.5987511,12.3671875,930.674988,836.549988,32.1124992,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,259.649994
2025-10-02 04:29:03+00:00,2025-10-02 04:29:03,,,,,,,,,,38.6025009,12.3671875,930.525024,836.400024,32.1124992,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,259.649994
2025-10-02 04:29:04+00:00,2025-10-02 04:29:04,,,,,,,,,,38.5987511,12.3500004,930.224976,836.099976,33.0750008,1.0,,26.85,0.0,11.17,22.59375,,22.59375,0.0,259.649994
2025-10-02 04:29:05+00:00,2025-10-02 04:29:05,38.0,39.0,39.0,38.0,38.0,32.70814307334032,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.6025009,12.3500004,930.0,835.875,33.2000008,1.0,,26.85,0.0,11.17,22.6312504,,22.6312504,0.0,259.649994
2025-10-02 04:29:06+00:00,2025-10-02 04:29:06,,,,,,,,,,38.6025009,12.3328123,929.700012,835.575012,33.2000008,1.0,,26.85,0.0,11.17,22.6218758,,22.6218758,0.0,259.725006
2025-10-02 04:29:07+00:00,2025-10-02 04:29:07,,,,,,,,,,38.6062508,12.3203125,929.549988,835.424988,33.2000008,1.0,,26.85,0.0,11.17,22.6312504,,22.6312504,0.0,259.649994
2025-10-02 04:29:08+00:00,2025-10-02 04:29:08,,,,,,,,,,38.6212502,12.3203125,929.174988,835.200012,33.2000008,1.0,,26.85,0.0,11.17,22.6218758,,22.6218758,0.0,259.649994
2025-10-02 04:29:09+00:00,2025-10-02 04:29:09,,,,,,,,,,38.6062508,12.3171873,929.025024,835.049988,33.8250008,1.0,,26.85,0.0,11.17,22.6312504,,22.6312504,0.0,259.649994
2025-10-02 04:29:10+00:00,2025-10-02 04:29:10,38.0,39.0,39.0,38.0,38.0,33.35976814551429,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.6100006,12.3218746,928.724976,834.75,34.7999992,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,259.725006
2025-10-02 04:29:11+00:00,2025-10-02 04:29:11,,,,,,,,,,38.6025009,12.3218746,928.5,834.525024,34.7999992,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,259.649994
2025-10-02 04:29:12+00:00,2025-10-02 04:29:12,,,,,,,,,,38.6212502,12.34375,928.275024,834.224976,34.7999992,1.0,,26.85,0.0,11.17,22.5843754,,22.5843754,0.0,259.649994
2025-10-02 04:29:13+00:00,2025-10-02 04:29:13,,,,,,,,,,38.6100006,12.34375,927.974976,834.075012,34.7999992,1.0,,26.85,0.0,11.17,22.6312504,,22.6312504,0.0,258.149994
2025-10-02 04:29:14+00:00,2025-10-02 04:29:14,,,,,,,,,,38.5987511,12.3828125,927.75,833.775024,35.5499992,1.0,,26.85,0.0,11.17,22.6312504,,22.6312504,0.0,258.075012
2025-10-02 04:29:15+00:00,2025-10-02 04:29:15,38.0,39.0,39.0,38.0,38.0,35.64058315833113,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.6100006,12.4390621,927.525024,833.549988,35.6500015,1.0,0.0,26.85,0.0,11.17,22.5656242,,22.5656242,0.0,259.725006
2025-10-02 04:29:16+00:00,2025-10-02 04:29:16,,,,,,,,,,38.6137505,12.4390621,927.224976,833.25,35.6500015,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,259.575012
2025-10-02 04:29:17+00:00,2025-10-02 04:29:17,,,,,,,,,,38.6025009,12.5031252,927.0,833.099976,35.6500015,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.149994
2025-10-02 04:29:18+00:00,2025-10-02 04:29:18,,,,,,,,,,38.6100006,12.5031252,926.700012,832.799988,35.6375008,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.149994
2025-10-02 04:29:19+00:00,2025-10-02 04:29:19,,,,,,,,,,38.6175003,12.5656252,926.474976,832.575012,36.3499985,1.0,,26.85,0.0,11.17,22.4624996,,22.4624996,0.0,258.149994
2025-10-02 04:29:20+00:00,2025-10-02 04:29:20,38.0,39.0,39.0,38.0,38.0,35.19257056292723,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.6212502,12.6265621,926.174988,832.275024,37.4375,1.0,,26.85,0.0,11.17,22.6218758,,22.6218758,0.0,258.075012
2025-10-02 04:29:21+00:00,2025-10-02 04:29:21,,,,,,,,,,38.6025009,12.6265621,925.950012,832.049988,37.4375,1.0,,26.85,0.0,11.17,22.6218758,,22.6218758,0.0,258.149994
2025-10-02 04:29:22+00:00,2025-10-02 04:29:22,,,,,,,,,,38.5950012,12.6859379,925.650024,831.75,37.4375,1.0,,26.85,0.0,11.17,22.6312504,,22.6312504,0.0,258.149994
2025-10-02 04:29:23+00:00,2025-10-02 04:29:23,,,,,,,,,,38.6287498,12.7468748,925.424988,831.525024,37.4375,1.0,,26.85,0.0,11.17,22.6312504,,22.6312504,0.0,258.149994
2025-10-02 04:29:24+00:00,2025-10-02 04:29:24,,,,,,,,,,38.5987511,12.7468748,925.125,831.299988,38.5,1.0,,26.85,0.0,11.17,22.6218758,,22.6218758,0.0,258.075012
2025-10-02 04:29:25+00:00,2025-10-02 04:29:25,38.0,39.0,39.0,38.0,38.0,39.846957317021406,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.6100006,12.8078127,924.900024,831.075012,38.625,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.075012
2025-10-02 04:29:26+00:00,2025-10-02 04:29:26,,,,,,,,,,38.6474991,12.8656254,924.599976,830.775024,38.625,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.149994
2025-10-02 04:29:27+00:00,2025-10-02 04:29:27,,,,,,,,,,38.6324997,12.8656254,924.375,830.549988,38.625,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.149994
2025-10-02 04:29:28+00:00,2025-10-02 04:29:28,,,,,,,,,,38.6624985,12.9171877,924.075012,830.25,38.625,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.075012
2025-10-02 04:29:29+00:00,2025-10-02 04:29:29,,,,,,,,,,38.6025009,12.9171877,923.849976,830.025024,39.2750015,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.149994
2025-10-02 04:29:30+00:00,2025-10-02 04:29:30,38.0,39.0,39.0,38.0,38.0,39.1037205698999,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.6437492,12.9609375,923.474976,829.724976,40.2374992,1.0,0.0,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.149994
2025-10-02 04:29:31+00:00,2025-10-02 04:29:31,,,,,,,,,,38.6437492,13.0046873,923.325012,829.5,40.2374992,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.149994
2025-10-02 04:29:32+00:00,2025-10-02 04:29:32,,,,,,,,,,38.5987511,13.0046873,923.025024,829.200012,40.2374992,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.075012
2025-10-02 04:29:33+00:00,2025-10-02 04:29:33,,,,,,,,,,38.6100006,13.0546875,922.799988,829.049988,40.2374992,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.075012
2025-10-02 04:29:34+00:00,2025-10-02 04:29:34,,,,,,,,,,38.5987511,13.1031246,922.424988,828.674988,41.2249985,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.075012
2025-10-02 04:29:35+00:00,2025-10-02 04:29:35,38.0,39.0,39.0,38.0,38.0,39.67997148791874,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.6025009,13.1031246,922.200012,828.450012,41.3375015,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.149994
2025-10-02 04:29:36+00:00,2025-10-02 04:29:36,,,,,,,,,,38.6137505,13.1421871,921.900024,828.150024,41.3375015,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.075012
2025-10-02 04:29:37+00:00,2025-10-02 04:29:37,,,,,,,,,,38.6100006,13.1421871,921.674988,828.0,41.3250008,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.075012
2025-10-02 04:29:38+00:00,2025-10-02 04:29:38,,,,,,,,,,38.6212502,13.1734371,921.375,827.700012,41.3375015,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.075012
2025-10-02 04:29:39+00:00,2025-10-02 04:29:39,,,,,,,,,,38.6062508,13.1890621,921.150024,827.474976,41.8125,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.075012
2025-10-02 04:29:40+00:00,2025-10-02 04:29:40,38.0,39.0,39.0,38.0,38.0,37.663934643307115,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.5987511,13.1890621,920.775024,827.174988,42.5250015,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.075012
2025-10-02 04:29:41+00:00,2025-10-02 04:29:41,,,,,,,,,,38.6212502,13.1890621,920.625,826.950012,42.5125008,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.149994
2025-10-02 04:29:42+00:00,2025-10-02 04:29:42,,,,,,,,,,38.6025009,13.1781254,920.325012,826.650024,42.5250015,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.149994
2025-10-02 04:29:43+00:00,2025-10-02 04:29:43,,,,,,,,,,38.625,13.1781254,920.099976,826.5,42.5250015,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.149994
2025-10-02 04:29:44+00:00,2025-10-02 04:29:44,,,,,,,,,,38.6025009,13.1640625,919.724976,826.200012,43.2125015,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.075012
2025-10-02 04:29:45+00:00,2025-10-02 04:29:45,38.0,39.0,39.0,38.0,38.0,39.334030121053644,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.5950012,13.1640625,919.5,825.974976,43.2874985,1.0,0.0,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.075012
2025-10-02 04:29:46+00:00,2025-10-02 04:29:46,,,,,,,,,,38.5950012,13.1390629,919.200012,825.75,43.2874985,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.149994
2025-10-02 04:29:47+00:00,2025-10-02 04:29:47,,,,,,,,,,38.6212502,13.1140623,919.049988,825.525024,43.2874985,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.149994
2025-10-02 04:29:48+00:00,2025-10-02 04:29:48,,,,,,,,,,38.6137505,13.1140623,918.75,825.224976,43.2874985,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.149994
2025-10-02 04:29:49+00:00,2025-10-02 04:29:49,,,,,,,,,,38.5987511,13.09375,918.450012,825.0,43.8875008,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.075012
2025-10-02 04:29:50+00:00,2025-10-02 04:29:50,38.0,39.0,39.0,38.0,38.0,41.721217995308436,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.6100006,13.0828123,918.224976,824.700012,43.8875008,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.149994
2025-10-02 04:29:51+00:00,2025-10-02 04:29:51,,,,,,,,,,38.6212502,13.0828123,917.924988,824.474976,43.875,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.149994
2025-10-02 04:29:52+00:00,2025-10-02 04:29:52,,,,,,,,,,38.5987511,13.0828123,917.625,824.174988,43.8875008,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.149994
2025-10-02 04:29:53+00:00,2025-10-02 04:29:53,,,,,,,,,,38.6062508,13.0828123,917.400024,824.025024,43.8875008,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.075012
2025-10-02 04:29:54+00:00,2025-10-02 04:29:54,,,,,,,,,,38.6025009,13.0890627,917.099976,823.650024,44.3499985,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.149994
2025-10-02 04:29:55+00:00,2025-10-02 04:29:55,38.0,39.0,39.0,38.0,38.0,42.47515727063352,302.0,BO_O2_RULE,제어매트릭스 규칙 적용: TEMP_OUT_LOW,38.6025009,13.1000004,916.875,823.5,44.3875008,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.149994
2025-10-02 04:29:56+00:00,2025-10-02 04:29:56,,,,,,,,,,38.6062508,13.1000004,916.575012,823.125,44.4000015,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.149994
2025-10-02 04:29:57+00:00,2025-10-02 04:29:57,,,,,,,,,,38.5987511,13.1187496,916.349976,822.900024,44.4000015,1.0,,26.85,0.0,11.17,22.4437504,,22.4437504,0.0,258.0
2025-10-02 04:29:58+00:00,2025-10-02 04:29:58,,,,,,,,,,38.625,13.1453123,915.974976,822.599976,44.4000015,1.0,,26.85,0.0,11.17,22.453125,,22.453125,0.0,258.149994
